MAP       , ID        , AMOUNT    , X1        , Y1        , DX        , DY        , RX        , RY        , RADIUS    , 
3         , 1322      , 5         , 7536.0    , 15666.0   , 132.0     , 173.0     , 7602.0    , 15752.5   , 132.0     , 
3         , 1322      , 5         , 7870.0    , 15797.0   , 288.0     , 106.0     , 8014.0    , 15850.0   , 106.0     , 
3         , 1300      , 5         , 7208.0    , 15614.0   , 154.0     , 172.0     , 7285.0    , 15700.0   , 154.0     , 
3         , 1300      , 5         , 7417.0    , 15519.0   , 206.0     , 160.0     , 7520.0    , 15599.0   , 160.0     , 
3         , 1300      , 5         , 7328.0    , 15858.0   , 154.0     , 122.0     , 7405.0    , 15919.0   , 122.0     , 
3         , 1300      , 5         , 7625.0    , 15890.0   , 226.0     , 133.0     , 7738.0    , 15956.5   , 133.0     , 
3         , 1300      , 5         , 7554.0    , 15655.0   , 203.0     , 187.0     , 7655.5    , 15748.5   , 187.0     , 
3         , 1301      , 5         , 7728.0    , 15880.0   , 207.0     , 175.0     , 7831.5    , 15967.5   , 175.0     , 
3         , 1301      , 5         , 7880.0    , 15725.0   , 135.0     , 179.0     , 7947.5    , 15814.5   , 135.0     , 
3         , 1301      , 5         , 8029.0    , 15808.0   , 131.0     , 221.0     , 8094.5    , 15918.5   , 131.0     , 
3         , 1301      , 5         , 7606.0    , 15823.0   , 92.0      , 153.0     , 7652.0    , 15899.5   , 92.0      , 
3         , 1353      , 5         , 8142.0    , 15793.0   , 42.0      , 202.0     , 8163.0    , 15894.0   , 42.0      , 
3         , 1353      , 1         , 7967.0    , 15955.0   , 108.0     , 101.0     , 8021.0    , 16005.5   , 101.0     , 
3         , 1353      , 1         , 7983.0    , 15763.0   , 90.0      , 92.0      , 8028.0    , 15809.0   , 90.0      , 
3         , 11322     , 5         , 7194.0    , 15744.0   , 83.0      , 211.0     , 7235.5    , 15849.5   , 83.0      , 
3         , 11322     , 5         , 7536.0    , 15666.0   , 132.0     , 173.0     , 7602.0    , 15752.5   , 132.0     , 
3         , 11322     , 5         , 7870.0    , 15797.0   , 288.0     , 106.0     , 8014.0    , 15850.0   , 106.0     , 
3         , 11300     , 5         , 7208.0    , 15614.0   , 154.0     , 172.0     , 7285.0    , 15700.0   , 154.0     , 
3         , 11300     , 5         , 7417.0    , 15519.0   , 206.0     , 160.0     , 7520.0    , 15599.0   , 160.0     , 
3         , 11300     , 5         , 7328.0    , 15858.0   , 154.0     , 122.0     , 7405.0    , 15919.0   , 122.0     , 
3         , 11300     , 5         , 7625.0    , 15890.0   , 226.0     , 133.0     , 7738.0    , 15956.5   , 133.0     , 
3         , 11300     , 5         , 7554.0    , 15655.0   , 203.0     , 187.0     , 7655.5    , 15748.5   , 187.0     , 
3         , 11301     , 5         , 7728.0    , 15880.0   , 207.0     , 175.0     , 7831.5    , 15967.5   , 175.0     , 
3         , 11301     , 5         , 7880.0    , 15725.0   , 135.0     , 179.0     , 7947.5    , 15814.5   , 135.0     , 
3         , 11301     , 5         , 8029.0    , 15808.0   , 131.0     , 221.0     , 8094.5    , 15918.5   , 131.0     , 
3         , 11301     , 5         , 7606.0    , 15823.0   , 92.0      , 153.0     , 7652.0    , 15899.5   , 92.0      , 
3         , 11353     , 5         , 8142.0    , 15793.0   , 42.0      , 202.0     , 8163.0    , 15894.0   , 42.0      , 
3         , 11353     , 1         , 7967.0    , 15955.0   , 108.0     , 101.0     , 8021.0    , 16005.5   , 101.0     , 
3         , 11353     , 1         , 7983.0    , 15763.0   , 90.0      , 92.0      , 8028.0    , 15809.0   , 90.0      , 
3         , 1290      , 2         , 7194.0    , 19771.0   , 162.0     , 133.0     , 7275.0    , 19837.5   , 133.0     , 
3         , 1290      , 2         , 7234.0    , 20108.0   , 143.0     , 160.0     , 7305.5    , 20188.0   , 143.0     , 
3         , 1290      , 2         , 7498.0    , 19932.0   , 189.0     , 135.0     , 7592.5    , 19999.5   , 135.0     , 
3         , 1371      , 2         , 7192.0    , 19994.0   , 146.0     , 218.0     , 7265.0    , 20103.0   , 146.0     , 
3         , 1291      , 2         , 7322.0    , 19861.0   , 146.0     , 133.0     , 7395.0    , 19927.5   , 133.0     , 
3         , 1291      , 2         , 7319.0    , 20200.0   , 160.0     , 113.0     , 7399.0    , 20256.5   , 113.0     , 
3         , 1291      , 2         , 7620.0    , 19958.0   , 138.0     , 168.0     , 7689.0    , 20042.0   , 138.0     , 
3         , 1357      , 2         , 7338.0    , 19899.0   , 326.0     , 164.0     , 7501.0    , 19981.0   , 164.0     , 
3         , 1357      , 2         , 7953.0    , 20019.0   , 181.0     , 330.0     , 8043.5    , 20184.0   , 181.0     , 
3         , 1372      , 2         , 7264.0    , 19873.0   , 185.0     , 214.0     , 7356.5    , 19980.0   , 185.0     , 
3         , 1372      , 2         , 7609.0    , 19921.0   , 268.0     , 137.0     , 7743.0    , 19989.5   , 137.0     , 
3         , 1372      , 2         , 7901.0    , 20214.0   , 121.0     , 150.0     , 7961.5    , 20289.0   , 121.0     , 
3         , 1372      , 2         , 7284.0    , 20255.0   , 184.0     , 170.0     , 7376.0    , 20340.0   , 170.0     , 
3         , 1222      , 2         , 7765.0    , 19818.0   , 158.0     , 167.0     , 7844.0    , 19901.5   , 158.0     , 
3         , 1222      , 2         , 7909.0    , 20249.0   , 162.0     , 166.0     , 7990.0    , 20332.0   , 162.0     , 
3         , 1222      , 2         , 7508.0    , 20182.0   , 173.0     , 62.0      , 7594.5    , 20213.0   , 62.0      , 
3         , 1222      , 2         , 7479.0    , 19868.0   , 157.0     , 166.0     , 7557.5    , 19951.0   , 157.0     , 
3         , 11290     , 2         , 7194.0    , 19771.0   , 162.0     , 133.0     , 7275.0    , 19837.5   , 133.0     , 
3         , 11290     , 2         , 7234.0    , 20108.0   , 143.0     , 160.0     , 7305.5    , 20188.0   , 143.0     , 
3         , 11290     , 2         , 7498.0    , 19932.0   , 189.0     , 135.0     , 7592.5    , 19999.5   , 135.0     , 
3         , 11371     , 2         , 7192.0    , 19994.0   , 146.0     , 218.0     , 7265.0    , 20103.0   , 146.0     , 
3         , 11291     , 2         , 7322.0    , 19861.0   , 146.0     , 133.0     , 7395.0    , 19927.5   , 133.0     , 
3         , 11291     , 2         , 7319.0    , 20200.0   , 160.0     , 113.0     , 7399.0    , 20256.5   , 113.0     , 
3         , 11291     , 2         , 7620.0    , 19958.0   , 138.0     , 168.0     , 7689.0    , 20042.0   , 138.0     , 
3         , 11357     , 2         , 7338.0    , 19899.0   , 326.0     , 164.0     , 7501.0    , 19981.0   , 164.0     , 
3         , 11357     , 2         , 7953.0    , 20019.0   , 181.0     , 330.0     , 8043.5    , 20184.0   , 181.0     , 
3         , 11372     , 2         , 7264.0    , 19873.0   , 185.0     , 214.0     , 7356.5    , 19980.0   , 185.0     , 
3         , 11372     , 2         , 7609.0    , 19921.0   , 268.0     , 137.0     , 7743.0    , 19989.5   , 137.0     , 
3         , 11372     , 2         , 7901.0    , 20214.0   , 121.0     , 150.0     , 7961.5    , 20289.0   , 121.0     , 
3         , 11372     , 2         , 7284.0    , 20255.0   , 184.0     , 170.0     , 7376.0    , 20340.0   , 170.0     , 
3         , 11222     , 2         , 7765.0    , 19818.0   , 158.0     , 167.0     , 7844.0    , 19901.5   , 158.0     , 
3         , 11222     , 2         , 7909.0    , 20249.0   , 162.0     , 166.0     , 7990.0    , 20332.0   , 162.0     , 
3         , 11222     , 2         , 7508.0    , 20182.0   , 173.0     , 62.0      , 7594.5    , 20213.0   , 62.0      , 
3         , 11222     , 2         , 7479.0    , 19868.0   , 157.0     , 166.0     , 7557.5    , 19951.0   , 157.0     , 
3         , 1240      , 1         , 7855.0    , 19790.0   , 179.0     , 164.0     , 7944.5    , 19872.0   , 164.0     , 
3         , 1290      , 2         , 7204.0    , 20511.0   , 132.0     , 121.0     , 7270.0    , 20571.5   , 121.0     , 
3         , 1290      , 2         , 7180.0    , 20931.0   , 111.0     , 187.0     , 7235.5    , 21024.5   , 111.0     , 
3         , 1290      , 2         , 7437.0    , 20922.0   , 142.0     , 141.0     , 7508.0    , 20992.5   , 141.0     , 
3         , 1291      , 2         , 7358.0    , 20880.0   , 171.0     , 150.0     , 7443.5    , 20955.0   , 150.0     , 
3         , 1291      , 2         , 7253.0    , 21087.0   , 187.0     , 121.0     , 7346.5    , 21147.5   , 121.0     , 
3         , 1291      , 2         , 7672.0    , 20837.0   , 190.0     , 100.0     , 7767.0    , 20887.0   , 100.0     , 
3         , 1357      , 2         , 7413.0    , 20868.0   , 327.0     , 102.0     , 7576.5    , 20919.0   , 102.0     , 
3         , 1372      , 2         , 7829.0    , 20793.0   , 184.0     , 165.0     , 7921.0    , 20875.5   , 165.0     , 
3         , 1372      , 2         , 7747.0    , 21073.0   , 151.0     , 152.0     , 7822.5    , 21149.0   , 151.0     , 
3         , 1372      , 2         , 7906.0    , 20550.0   , 156.0     , 170.0     , 7984.0    , 20635.0   , 156.0     , 
3         , 1372      , 2         , 7404.0    , 20904.0   , 160.0     , 189.0     , 7484.0    , 20998.5   , 160.0     , 
3         , 1372      , 2         , 7190.0    , 21124.0   , 136.0     , 141.0     , 7258.0    , 21194.5   , 136.0     , 
3         , 1222      , 2         , 7860.0    , 20537.0   , 149.0     , 176.0     , 7934.5    , 20625.0   , 149.0     , 
3         , 1222      , 2         , 7758.0    , 21047.0   , 153.0     , 163.0     , 7834.5    , 21128.5   , 153.0     , 
3         , 1222      , 2         , 7658.0    , 20820.0   , 207.0     , 123.0     , 7761.5    , 20881.5   , 123.0     , 
3         , 1223      , 2         , 7899.0    , 20861.0   , 158.0     , 153.0     , 7978.0    , 20937.5   , 153.0     , 
3         , 1358      , 1         , 7887.0    , 20668.0   , 143.0     , 414.0     , 7958.5    , 20875.0   , 143.0     , 
3         , 11290     , 2         , 7204.0    , 20511.0   , 132.0     , 121.0     , 7270.0    , 20571.5   , 121.0     , 
3         , 11290     , 2         , 7180.0    , 20931.0   , 111.0     , 187.0     , 7235.5    , 21024.5   , 111.0     , 
3         , 11290     , 2         , 7437.0    , 20922.0   , 142.0     , 141.0     , 7508.0    , 20992.5   , 141.0     , 
3         , 11291     , 2         , 7358.0    , 20880.0   , 171.0     , 150.0     , 7443.5    , 20955.0   , 150.0     , 
3         , 11291     , 2         , 7253.0    , 21087.0   , 187.0     , 121.0     , 7346.5    , 21147.5   , 121.0     , 
3         , 11291     , 2         , 7672.0    , 20837.0   , 190.0     , 100.0     , 7767.0    , 20887.0   , 100.0     , 
3         , 11357     , 2         , 7413.0    , 20868.0   , 327.0     , 102.0     , 7576.5    , 20919.0   , 102.0     , 
3         , 11372     , 2         , 7829.0    , 20793.0   , 184.0     , 165.0     , 7921.0    , 20875.5   , 165.0     , 
3         , 11372     , 2         , 7747.0    , 21073.0   , 151.0     , 152.0     , 7822.5    , 21149.0   , 151.0     , 
3         , 11372     , 2         , 7906.0    , 20550.0   , 156.0     , 170.0     , 7984.0    , 20635.0   , 156.0     , 
3         , 11372     , 2         , 7404.0    , 20904.0   , 160.0     , 189.0     , 7484.0    , 20998.5   , 160.0     , 
3         , 11372     , 2         , 7190.0    , 21124.0   , 136.0     , 141.0     , 7258.0    , 21194.5   , 136.0     , 
3         , 11222     , 2         , 7860.0    , 20537.0   , 149.0     , 176.0     , 7934.5    , 20625.0   , 149.0     , 
3         , 11222     , 2         , 7758.0    , 21047.0   , 153.0     , 163.0     , 7834.5    , 21128.5   , 153.0     , 
3         , 11222     , 2         , 7658.0    , 20820.0   , 207.0     , 123.0     , 7761.5    , 20881.5   , 123.0     , 
3         , 11223     , 2         , 7899.0    , 20861.0   , 158.0     , 153.0     , 7978.0    , 20937.5   , 153.0     , 
3         , 11358     , 1         , 7887.0    , 20668.0   , 143.0     , 414.0     , 7958.5    , 20875.0   , 143.0     , 
3         , 1240      , 1         , 7477.0    , 21067.0   , 273.0     , 159.0     , 7613.5    , 21146.5   , 159.0     , 
3         , 1414      , 3         , 8504.0    , 14253.0   , 397.0     , 74.0      , 8702.5    , 14290.0   , 74.0      , 
3         , 1421      , 7         , 8216.0    , 14131.0   , 239.0     , 195.0     , 8335.5    , 14228.5   , 195.0     , 
3         , 1252      , 2         , 8205.0    , 14124.0   , 154.0     , 136.0     , 8282.0    , 14192.0   , 136.0     , 
3         , 11414     , 3         , 8504.0    , 14253.0   , 397.0     , 74.0      , 8702.5    , 14290.0   , 74.0      , 
3         , 11421     , 7         , 8216.0    , 14131.0   , 239.0     , 195.0     , 8335.5    , 14228.5   , 195.0     , 
3         , 11252     , 2         , 8205.0    , 14124.0   , 154.0     , 136.0     , 8282.0    , 14192.0   , 136.0     , 
3         , 1411      , 4         , 8830.0    , 15149.0   , 118.0     , 140.0     , 8889.0    , 15219.0   , 118.0     , 
3         , 1404      , 6         , 8886.0    , 14905.0   , 68.0      , 425.0     , 8920.0    , 15117.5   , 68.0      , 
3         , 1404      , 6         , 8703.0    , 14778.0   , 219.0     , 232.0     , 8812.5    , 14894.0   , 219.0     , 
3         , 1404      , 4         , 8868.0    , 14530.0   , 138.0     , 214.0     , 8937.0    , 14637.0   , 138.0     , 
3         , 1414      , 6         , 8764.0    , 14364.0   , 103.0     , 392.0     , 8815.5    , 14560.0   , 103.0     , 
3         , 1414      , 4         , 8696.0    , 14814.0   , 231.0     , 95.0      , 8811.5    , 14861.5   , 95.0      , 
3         , 1414      , 6         , 8493.0    , 14361.0   , 261.0     , 212.0     , 8623.5    , 14467.0   , 212.0     , 
3         , 1421      , 6         , 8215.0    , 14357.0   , 469.0     , 77.0      , 8449.5    , 14395.5   , 77.0      , 
3         , 1421      , 5         , 8210.0    , 14514.0   , 195.0     , 126.0     , 8307.5    , 14577.0   , 126.0     , 
3         , 1252      , 2         , 8206.0    , 14350.0   , 91.0      , 285.0     , 8251.5    , 14492.5   , 91.0      , 
3         , 11411     , 4         , 8830.0    , 15149.0   , 118.0     , 140.0     , 8889.0    , 15219.0   , 118.0     , 
3         , 11404     , 6         , 8886.0    , 14905.0   , 68.0      , 425.0     , 8920.0    , 15117.5   , 68.0      , 
3         , 11404     , 6         , 8703.0    , 14778.0   , 219.0     , 232.0     , 8812.5    , 14894.0   , 219.0     , 
3         , 11404     , 4         , 8868.0    , 14530.0   , 138.0     , 214.0     , 8937.0    , 14637.0   , 138.0     , 
3         , 11414     , 6         , 8764.0    , 14364.0   , 103.0     , 392.0     , 8815.5    , 14560.0   , 103.0     , 
3         , 11414     , 4         , 8696.0    , 14814.0   , 231.0     , 95.0      , 8811.5    , 14861.5   , 95.0      , 
3         , 11414     , 6         , 8493.0    , 14361.0   , 261.0     , 212.0     , 8623.5    , 14467.0   , 212.0     , 
3         , 11421     , 6         , 8215.0    , 14357.0   , 469.0     , 77.0      , 8449.5    , 14395.5   , 77.0      , 
3         , 11421     , 5         , 8210.0    , 14514.0   , 195.0     , 126.0     , 8307.5    , 14577.0   , 126.0     , 
3         , 11252     , 2         , 8206.0    , 14350.0   , 91.0      , 285.0     , 8251.5    , 14492.5   , 91.0      , 
3         , 1401      , 6         , 8711.0    , 15695.0   , 362.0     , 132.0     , 8892.0    , 15761.0   , 132.0     , 
3         , 1401      , 2         , 8894.0    , 15561.0   , 103.0     , 109.0     , 8945.5    , 15615.5   , 103.0     , 
3         , 1401      , 2         , 8872.0    , 15740.0   , 84.0      , 94.0      , 8914.0    , 15787.0   , 84.0      , 
3         , 1411      , 2         , 8765.0    , 15711.0   , 274.0     , 81.0      , 8902.0    , 15751.5   , 81.0      , 
3         , 1411      , 7         , 8883.0    , 15387.0   , 113.0     , 289.0     , 8939.5    , 15531.5   , 113.0     , 
3         , 1411      , 4         , 8761.0    , 15395.0   , 297.0     , 99.0      , 8909.5    , 15444.5   , 99.0      , 
3         , 1404      , 3         , 8859.0    , 15369.0   , 156.0     , 144.0     , 8937.0    , 15441.0   , 144.0     , 
3         , 11401     , 6         , 8711.0    , 15695.0   , 362.0     , 132.0     , 8892.0    , 15761.0   , 132.0     , 
3         , 11401     , 2         , 8894.0    , 15561.0   , 103.0     , 109.0     , 8945.5    , 15615.5   , 103.0     , 
3         , 11401     , 2         , 8872.0    , 15740.0   , 84.0      , 94.0      , 8914.0    , 15787.0   , 84.0      , 
3         , 11411     , 2         , 8765.0    , 15711.0   , 274.0     , 81.0      , 8902.0    , 15751.5   , 81.0      , 
3         , 11411     , 7         , 8883.0    , 15387.0   , 113.0     , 289.0     , 8939.5    , 15531.5   , 113.0     , 
3         , 11411     , 4         , 8761.0    , 15395.0   , 297.0     , 99.0      , 8909.5    , 15444.5   , 99.0      , 
3         , 11404     , 3         , 8859.0    , 15369.0   , 156.0     , 144.0     , 8937.0    , 15441.0   , 144.0     , 
3         , 25001     , 2         , 8739.0    , 15878.0   , 153.0     , 19.0      , 8815.5    , 15887.5   , 19.0      , 
