ID        , NAME             , MODULE    , ITEM1     , ITEM2     , ITEM3     , ITEM4     , ITEM5     , ITEM6     , ITEM7     , ITEM8     , ITEM9     , ITEM10    , ITEM11    , ITEM12    , ITEM13    , ITEM14    , ITEM15    , ITEM16    , ITEM17    , ITEM18    , ITEM19    , ITEM20    , ITEM21    , ITEM22    , ITEM23    , ITEM24    , ITEM25    , ITEM26    , ITEM27    , ITEM28    , ITEM29    , ITEM30    , ITEM31    , ITEM32    , ITEM33    , ITEM34    , ITEM35    , ITEM36    , ITEM37    , ITEM38    , ITEM39    , ITEM40    , ITEM41    , ITEM42    , ITEM43    , ITEM44    , ITEM45    , ITEM46    , ITEM47    , ITEM48    , ITEM49    , ITEM50    , ITEM51    , ITEM52    , ITEM53    , ITEM54    , ITEM55    , ITEM56    , ITEM57    , ITEM58    , ITEM59    , ITEM60    , 
2420      , ######## ####    , 5         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 
2430      , ########         , 5         , 213062513 , 273000377 , 273000732 , 273000767 , 273000824 , 273000825 , 299010071 , 273000989 , 219230194 , 219230195 , 219230196 , 219230197 , 219230198 , 219230199 , 273001606 , 273001607 , 273001608 , 273001609 , 215004262 , 283000386 , 283000406 , 283000407 , 283000381 , 283000396 , 283000397 , 283000390 , 283000412 , 283000413 , 283000434 , 283000463 , 283000639 , 283000786 , 283001020 , 283000383 , 283000400 , 283000401 , 283000388 , 283000410 , 283000411 , 283000391 , 283000414 , 283000415 , 283001115 , 283001131 , 283000577 , 283000578 , 283000579 , 283000580 , 283000581 , 283000582 , 283000583 , 283000584 , 283000585 , 283000586 , 0         , 0         , 0         , 0         , 0         , 0         , 
2440      , ######## ######  , 5         , 273000219 , 273000220 , 273000221 , 273000222 , 273000223 , 273000224 , 273000225 , 273000226 , 273000227 , 273000228 , 273000745 , 273000746 , 273000747 , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 
2500      , ######## ####    , 10        , 215003004 , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 
2501      , ######## ####    , 11        , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 
2502      , ###### ####      , 10        , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 
2503      , #### ####        , 10        , 215003002 , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 
2504      , ######## ######  , 10        , 213062259 , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 
2505      , #### #### ###### , 10        , 213062260 , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 
2506      , #### ######      , 10        , 213062258 , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 
